Log file created successfully...
Initialization succeded
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 792 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 793 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 794 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 795 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 796 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 797 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 798 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 799 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 800 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 801 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 802 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 803 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 804 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 805 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 806 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 807 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 808 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 809 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 810 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 811 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 812 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 813 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 814 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 815 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 816 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 817 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 818 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 819 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 820 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 821 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 822 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 823 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 824 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 825 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 826 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 827 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 828 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 829 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 830 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 831 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 832 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 833 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 834 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 835 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 836 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 837 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 838 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 839 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 840 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 841 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 842 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 843 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 844 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 845 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 846 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 847 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 848 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 849 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 850 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 851 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 852 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 853 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 854 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 855 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 856 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 857 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 858 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 859 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 860 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 861 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 862 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 863 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 0 ,size[23][2] = 1536 , size[23][2] = 864 
size[23][0] = 0 , size[23][1] = 647 ,size[23][2] = 259 , size[23][2] = 217 
size[23][0] = 0 , size[23][1] = 646 ,size[23][2] = 262 , size[23][2] = 218 
size[23][0] = 0 , size[23][1] = 645 ,size[23][2] = 265 , size[23][2] = 219 
size[23][0] = 0 , size[23][1] = 644 ,size[23][2] = 268 , size[23][2] = 220 
size[23][0] = 0 , size[23][1] = 643 ,size[23][2] = 271 , size[23][2] = 221 
size[23][0] = 0 , size[23][1] = 642 ,size[23][2] = 274 , size[23][2] = 222 
size[23][0] = 0 , size[23][1] = 641 ,size[23][2] = 277 , size[23][2] = 223 
size[23][0] = 0 , size[23][1] = 640 ,size[23][2] = 280 , size[23][2] = 224 
size[23][0] = 0 , size[23][1] = 639 ,size[23][2] = 283 , size[23][2] = 225 
size[23][0] = 0 , size[23][1] = 638 ,size[23][2] = 286 , size[23][2] = 226 
size[23][0] = 0 , size[23][1] = 637 ,size[23][2] = 289 , size[23][2] = 227 
size[23][0] = 0 , size[23][1] = 636 ,size[23][2] = 292 , size[23][2] = 228 
size[23][0] = 0 , size[23][1] = 635 ,size[23][2] = 295 , size[23][2] = 229 
size[23][0] = 0 , size[23][1] = 634 ,size[23][2] = 298 , size[23][2] = 230 
size[23][0] = 0 , size[23][1] = 633 ,size[23][2] = 301 , size[23][2] = 231 
size[23][0] = 0 , size[23][1] = 632 ,size[23][2] = 304 , size[23][2] = 232 
size[23][0] = 0 , size[23][1] = 631 ,size[23][2] = 307 , size[23][2] = 233 
size[23][0] = 0 , size[23][1] = 630 ,size[23][2] = 310 , size[23][2] = 234 
size[23][0] = 0 , size[23][1] = 629 ,size[23][2] = 313 , size[23][2] = 235 
size[23][0] = 0 , size[23][1] = 628 ,size[23][2] = 316 , size[23][2] = 236 
size[23][0] = 0 , size[23][1] = 627 ,size[23][2] = 319 , size[23][2] = 237 
size[23][0] = 0 , size[23][1] = 626 ,size[23][2] = 322 , size[23][2] = 238 
size[23][0] = 0 , size[23][1] = 625 ,size[23][2] = 325 , size[23][2] = 239 
size[23][0] = 0 , size[23][1] = 624 ,size[23][2] = 328 , size[23][2] = 240 
size[23][0] = 0 , size[23][1] = 623 ,size[23][2] = 331 , size[23][2] = 241 
size[23][0] = 0 , size[23][1] = 622 ,size[23][2] = 334 , size[23][2] = 242 
size[23][0] = 0 , size[23][1] = 621 ,size[23][2] = 337 , size[23][2] = 243 
size[23][0] = 0 , size[23][1] = 620 ,size[23][2] = 340 , size[23][2] = 244 
size[23][0] = 0 , size[23][1] = 619 ,size[23][2] = 343 , size[23][2] = 245 
size[23][0] = 0 , size[23][1] = 618 ,size[23][2] = 346 , size[23][2] = 246 
size[23][0] = 0 , size[23][1] = 617 ,size[23][2] = 349 , size[23][2] = 247 
size[23][0] = 0 , size[23][1] = 616 ,size[23][2] = 352 , size[23][2] = 248 
size[23][0] = 0 , size[23][1] = 615 ,size[23][2] = 355 , size[23][2] = 249 
size[23][0] = 0 , size[23][1] = 614 ,size[23][2] = 358 , size[23][2] = 250 
size[23][0] = 0 , size[23][1] = 613 ,size[23][2] = 361 , size[23][2] = 251 
size[23][0] = 0 , size[23][1] = 612 ,size[23][2] = 364 , size[23][2] = 252 
size[23][0] = 0 , size[23][1] = 611 ,size[23][2] = 367 , size[23][2] = 253 
size[23][0] = 0 , size[23][1] = 610 ,size[23][2] = 370 , size[23][2] = 254 
size[23][0] = 0 , size[23][1] = 609 ,size[23][2] = 373 , size[23][2] = 255 
size[23][0] = 0 , size[23][1] = 608 ,size[23][2] = 376 , size[23][2] = 256 
size[23][0] = 0 , size[23][1] = 607 ,size[23][2] = 379 , size[23][2] = 257 
size[23][0] = 0 , size[23][1] = 606 ,size[23][2] = 382 , size[23][2] = 258 
size[23][0] = 0 , size[23][1] = 605 ,size[23][2] = 385 , size[23][2] = 259 
size[23][0] = 0 , size[23][1] = 604 ,size[23][2] = 388 , size[23][2] = 260 
size[23][0] = 0 , size[23][1] = 603 ,size[23][2] = 391 , size[23][2] = 261 
size[23][0] = 0 , size[23][1] = 602 ,size[23][2] = 394 , size[23][2] = 262 
size[23][0] = 0 , size[23][1] = 601 ,size[23][2] = 397 , size[23][2] = 263 
size[23][0] = 0 , size[23][1] = 600 ,size[23][2] = 400 , size[23][2] = 264 
size[23][0] = 0 , size[23][1] = 599 ,size[23][2] = 403 , size[23][2] = 265 
size[23][0] = 0 , size[23][1] = 598 ,size[23][2] = 406 , size[23][2] = 266 
size[23][0] = 0 , size[23][1] = 597 ,size[23][2] = 409 , size[23][2] = 267 
size[23][0] = 0 , size[23][1] = 596 ,size[23][2] = 412 , size[23][2] = 268 
size[23][0] = 0 , size[23][1] = 595 ,size[23][2] = 415 , size[23][2] = 269 
size[23][0] = 0 , size[23][1] = 594 ,size[23][2] = 418 , size[23][2] = 270 
size[23][0] = 0 , size[23][1] = 593 ,size[23][2] = 421 , size[23][2] = 271 
size[23][0] = 0 , size[23][1] = 592 ,size[23][2] = 424 , size[23][2] = 272 
size[23][0] = 0 , size[23][1] = 591 ,size[23][2] = 427 , size[23][2] = 273 
size[23][0] = 0 , size[23][1] = 590 ,size[23][2] = 430 , size[23][2] = 274 
size[23][0] = 0 , size[23][1] = 589 ,size[23][2] = 433 , size[23][2] = 275 
size[23][0] = 0 , size[23][1] = 588 ,size[23][2] = 436 , size[23][2] = 276 
size[23][0] = 0 , size[23][1] = 587 ,size[23][2] = 439 , size[23][2] = 277 
size[23][0] = 0 , size[23][1] = 586 ,size[23][2] = 442 , size[23][2] = 278 
size[23][0] = 0 , size[23][1] = 585 ,size[23][2] = 445 , size[23][2] = 279 
size[23][0] = 0 , size[23][1] = 584 ,size[23][2] = 448 , size[23][2] = 280 
size[23][0] = 0 , size[23][1] = 583 ,size[23][2] = 451 , size[23][2] = 281 
size[23][0] = 0 , size[23][1] = 582 ,size[23][2] = 454 , size[23][2] = 282 
size[23][0] = 0 , size[23][1] = 581 ,size[23][2] = 457 , size[23][2] = 283 
size[23][0] = 0 , size[23][1] = 580 ,size[23][2] = 460 , size[23][2] = 284 
size[23][0] = 0 , size[23][1] = 579 ,size[23][2] = 463 , size[23][2] = 285 
size[23][0] = 0 , size[23][1] = 578 ,size[23][2] = 466 , size[23][2] = 286 
size[23][0] = 0 , size[23][1] = 577 ,size[23][2] = 469 , size[23][2] = 287 
size[23][0] = 0 , size[23][1] = 576 ,size[23][2] = 472 , size[23][2] = 288 
size[23][0] = 0 , size[23][1] = 575 ,size[23][2] = 475 , size[23][2] = 289 
size[23][0] = 0 , size[23][1] = 574 ,size[23][2] = 478 , size[23][2] = 290 
size[23][0] = 0 , size[23][1] = 573 ,size[23][2] = 481 , size[23][2] = 291 
size[23][0] = 0 , size[23][1] = 572 ,size[23][2] = 484 , size[23][2] = 292 
size[23][0] = 0 , size[23][1] = 571 ,size[23][2] = 487 , size[23][2] = 293 
size[23][0] = 0 , size[23][1] = 570 ,size[23][2] = 490 , size[23][2] = 294 
size[23][0] = 0 , size[23][1] = 569 ,size[23][2] = 493 , size[23][2] = 295 
size[23][0] = 0 , size[23][1] = 568 ,size[23][2] = 496 , size[23][2] = 296 
size[23][0] = 0 , size[23][1] = 567 ,size[23][2] = 499 , size[23][2] = 297 
size[23][0] = 0 , size[23][1] = 566 ,size[23][2] = 502 , size[23][2] = 298 
size[23][0] = 0 , size[23][1] = 565 ,size[23][2] = 505 , size[23][2] = 299 
size[23][0] = 0 , size[23][1] = 564 ,size[23][2] = 508 , size[23][2] = 300 
size[23][0] = 0 , size[23][1] = 563 ,size[23][2] = 511 , size[23][2] = 301 
size[23][0] = 0 , size[23][1] = 562 ,size[23][2] = 514 , size[23][2] = 302 
size[23][0] = 0 , size[23][1] = 561 ,size[23][2] = 517 , size[23][2] = 303 
size[23][0] = 0 , size[23][1] = 560 ,size[23][2] = 520 , size[23][2] = 304 
size[23][0] = 0 , size[23][1] = 559 ,size[23][2] = 523 , size[23][2] = 305 
size[23][0] = 0 , size[23][1] = 558 ,size[23][2] = 526 , size[23][2] = 306 
size[23][0] = 0 , size[23][1] = 557 ,size[23][2] = 529 , size[23][2] = 307 
size[23][0] = 0 , size[23][1] = 556 ,size[23][2] = 532 , size[23][2] = 308 
size[23][0] = 0 , size[23][1] = 555 ,size[23][2] = 535 , size[23][2] = 309 
size[23][0] = 0 , size[23][1] = 554 ,size[23][2] = 538 , size[23][2] = 310 
size[23][0] = 0 , size[23][1] = 553 ,size[23][2] = 541 , size[23][2] = 311 
size[23][0] = 0 , size[23][1] = 552 ,size[23][2] = 544 , size[23][2] = 312 
size[23][0] = 0 , size[23][1] = 551 ,size[23][2] = 547 , size[23][2] = 313 
size[23][0] = 0 , size[23][1] = 550 ,size[23][2] = 550 , size[23][2] = 314 
size[23][0] = 0 , size[23][1] = 549 ,size[23][2] = 553 , size[23][2] = 315 
size[23][0] = 0 , size[23][1] = 548 ,size[23][2] = 556 , size[23][2] = 316 
size[23][0] = 0 , size[23][1] = 547 ,size[23][2] = 559 , size[23][2] = 317 
size[23][0] = 0 , size[23][1] = 546 ,size[23][2] = 562 , size[23][2] = 318 
size[23][0] = 0 , size[23][1] = 545 ,size[23][2] = 565 , size[23][2] = 319 
size[23][0] = 0 , size[23][1] = 544 ,size[23][2] = 568 , size[23][2] = 320 
size[23][0] = 0 , size[23][1] = 543 ,size[23][2] = 571 , size[23][2] = 321 
size[23][0] = 0 , size[23][1] = 542 ,size[23][2] = 574 , size[23][2] = 322 
size[23][0] = 0 , size[23][1] = 541 ,size[23][2] = 577 , size[23][2] = 323 
size[23][0] = 0 , size[23][1] = 540 ,size[23][2] = 580 , size[23][2] = 324 
size[23][0] = 0 , size[23][1] = 539 ,size[23][2] = 583 , size[23][2] = 325 
size[23][0] = 0 , size[23][1] = 538 ,size[23][2] = 586 , size[23][2] = 326 
size[23][0] = 0 , size[23][1] = 537 ,size[23][2] = 589 , size[23][2] = 327 
size[23][0] = 0 , size[23][1] = 536 ,size[23][2] = 592 , size[23][2] = 328 
size[23][0] = 0 , size[23][1] = 535 ,size[23][2] = 595 , size[23][2] = 329 
size[23][0] = 0 , size[23][1] = 534 ,size[23][2] = 598 , size[23][2] = 330 
size[23][0] = 0 , size[23][1] = 533 ,size[23][2] = 601 , size[23][2] = 331 
size[23][0] = 0 , size[23][1] = 532 ,size[23][2] = 604 , size[23][2] = 332 
size[23][0] = 0 , size[23][1] = 531 ,size[23][2] = 607 , size[23][2] = 333 
size[23][0] = 0 , size[23][1] = 530 ,size[23][2] = 610 , size[23][2] = 334 
size[23][0] = 0 , size[23][1] = 529 ,size[23][2] = 613 , size[23][2] = 335 
size[23][0] = 0 , size[23][1] = 528 ,size[23][2] = 616 , size[23][2] = 336 
size[23][0] = 0 , size[23][1] = 527 ,size[23][2] = 619 , size[23][2] = 337 
size[23][0] = 0 , size[23][1] = 526 ,size[23][2] = 622 , size[23][2] = 338 
size[23][0] = 0 , size[23][1] = 525 ,size[23][2] = 625 , size[23][2] = 339 
size[23][0] = 0 , size[23][1] = 524 ,size[23][2] = 628 , size[23][2] = 340 
size[23][0] = 0 , size[23][1] = 523 ,size[23][2] = 631 , size[23][2] = 341 
size[23][0] = 0 , size[23][1] = 522 ,size[23][2] = 634 , size[23][2] = 342 
size[23][0] = 0 , size[23][1] = 521 ,size[23][2] = 637 , size[23][2] = 343 
size[23][0] = 0 , size[23][1] = 520 ,size[23][2] = 640 , size[23][2] = 344 
size[23][0] = 0 , size[23][1] = 519 ,size[23][2] = 643 , size[23][2] = 345 
size[23][0] = 0 , size[23][1] = 518 ,size[23][2] = 646 , size[23][2] = 346 
size[23][0] = 0 , size[23][1] = 517 ,size[23][2] = 649 , size[23][2] = 347 
size[23][0] = 0 , size[23][1] = 516 ,size[23][2] = 652 , size[23][2] = 348 
size[23][0] = 0 , size[23][1] = 515 ,size[23][2] = 655 , size[23][2] = 349 
size[23][0] = 0 , size[23][1] = 514 ,size[23][2] = 658 , size[23][2] = 350 
size[23][0] = 0 , size[23][1] = 513 ,size[23][2] = 661 , size[23][2] = 351 
size[23][0] = 0 , size[23][1] = 512 ,size[23][2] = 664 , size[23][2] = 352 
size[23][0] = 0 , size[23][1] = 511 ,size[23][2] = 667 , size[23][2] = 353 
size[23][0] = 0 , size[23][1] = 510 ,size[23][2] = 670 , size[23][2] = 354 
size[23][0] = 0 , size[23][1] = 509 ,size[23][2] = 673 , size[23][2] = 355 
size[23][0] = 0 , size[23][1] = 508 ,size[23][2] = 676 , size[23][2] = 356 
size[23][0] = 0 , size[23][1] = 507 ,size[23][2] = 679 , size[23][2] = 357 
size[23][0] = 0 , size[23][1] = 506 ,size[23][2] = 682 , size[23][2] = 358 
size[23][0] = 0 , size[23][1] = 505 ,size[23][2] = 685 , size[23][2] = 359 
size[23][0] = 0 , size[23][1] = 504 ,size[23][2] = 688 , size[23][2] = 360 
size[23][0] = 0 , size[23][1] = 503 ,size[23][2] = 691 , size[23][2] = 361 
size[23][0] = 0 , size[23][1] = 502 ,size[23][2] = 694 , size[23][2] = 362 
size[23][0] = 0 , size[23][1] = 501 ,size[23][2] = 697 , size[23][2] = 363 
size[23][0] = 0 , size[23][1] = 500 ,size[23][2] = 700 , size[23][2] = 364 
size[23][0] = 0 , size[23][1] = 499 ,size[23][2] = 703 , size[23][2] = 365 
size[23][0] = 0 , size[23][1] = 498 ,size[23][2] = 706 , size[23][2] = 366 
size[23][0] = 0 , size[23][1] = 497 ,size[23][2] = 709 , size[23][2] = 367 
size[23][0] = 0 , size[23][1] = 496 ,size[23][2] = 712 , size[23][2] = 368 
